segment_id_first,segment_id_second
02YL000-7634,02YL000-17595
02YL000-7635,02YL000-3821
02YL000-7636,02YL000-22645
02YL000-7637,
02YL000-7638,02YL000-9683
02YL000-7638,02YL000-21285
02YL000-7639,02YL000-7483
02YL000-7640,02YL000-15438
02YL000-7641,02YL000-17068
02YL000-7642,02YL000-15046
02YL000-7643,02YL000-26103
02YL000-7644,02YL000-21430
02YL000-7645,02YL000-12636
02YL000-7646,02YL000-14971
02YL000-7647,02YL000-24880
02YL000-7648,02YL000-4313
02YL000-7649,02YL000-10560
02YL000-7650,
02YL000-7651,
02YL000-7652,
02YL000-7653,02YL000-25290
02YL000-7654,02YL000-17081
02YL000-7655,02YL000-20751
02YL000-7656,02YL000-15288
02YL000-7657,02YL000-8765
02YL000-7658,02YL000-4400
02YL000-7659,02YL000-13607
02YL000-7660,02YL000-8862
02YL000-7661,02YL000-21919
02YL000-7662,02YL000-5544
02YL000-7663,02YL000-24230
02YL000-7664,02YL000-3384
02YL000-7665,02YL000-19129
02YL000-7666,02YL000-18713
02YL000-7667,02YL000-5828
02YL000-7668,02YL000-10417
02YL000-7669,02YL000-22266
02YL000-7670,02YL000-13982
02YL000-7671,02YL000-15473
02YL000-7672,02YL000-18222
02YL000-7673,02YL000-16891
02YL000-7674,02YL000-485
02YL000-7675,
02YL000-7676,02YL000-17252
02YL000-7677,02YL000-6568
02YL000-7677,02YL000-9995
02YL000-7678,02YL000-19888
02YL000-7679,02YL000-11514
02YL000-7680,02YL000-23318
02YL000-7681,02YL000-1944
02YL000-7682,02YL000-3907
02YL000-7683,02YL000-11993
02YL000-7684,02YL000-20292
02YL000-7685,
02YL000-7686,02YL000-8065
02YL000-7687,02YL000-15632
02YL000-7688,02YL000-12076
02YL000-7689,02YL000-12945
02YL000-7690,02YL000-9326
02YL000-7691,02YL000-2233
02YL000-7692,02YL000-2107
02YL000-7693,02YL000-15760
02YL000-7694,02YL000-19305
02YL000-7695,02YL000-21528
02YL000-7696,02YL000-16403
02YL000-7697,02YL000-12862
02YL000-7698,02YL000-6572
02YL000-7699,02YL000-1953
02YL000-7700,02YL000-9611
02YL000-7701,
02YL000-7702,02YL000-11949
02YL000-7703,02YL000-18898
02YL000-7704,02YL000-2510
02YL000-7705,02YL000-1411
02YL000-7706,02YL000-10214
02YL000-7707,02YL000-18165
02YL000-7708,02YL000-2505
02YL000-7709,02YL000-14852
02YL000-7710,02YL000-22667
02YL000-7711,02YL000-1835
02YL000-7712,02YL000-1162
02YL000-7713,02YL000-2913
02YL000-7713,02YL000-7945
02YL000-7714,02YL000-15951
02YL000-7715,02YL000-574
02YL000-7716,02YL000-5428
02YL000-7717,02YL000-7762
02YL000-7718,02YL000-6055
02YL000-7719,
02YL000-7720,02YL000-9788
02YL000-7721,02YL000-5376
02YL000-7722,02YL000-14595
02YL000-7723,02YL000-16654
02YL000-7724,02YL000-11440
02YL000-7725,02YL000-15382
02YL000-7726,02YL000-25722
02YL000-7727,02YL000-5963
02YL000-7728,02YL000-10335
02YL000-7729,02YL000-22138
02YL000-7730,02YL000-3296
02YL000-7731,02YL000-20679
02YL000-7732,02YL000-12203
02YL000-7733,02YL000-1150
02YL000-7734,02YL000-1093
02YL000-7735,02YL000-25521
02YL000-7736,02YL000-3679
02YL000-7737,02YL000-15576
02YL000-7738,02YL000-3657
02YL000-7739,02YL000-17059
02YL000-7740,02YL000-21649
02YL000-7741,02YL000-25042
02YL000-7742,02YL000-21064
02YL000-7743,02YL000-24501
02YL000-7744,02YL000-26188
02YL000-7745,
02YL000-7746,02YL000-24804
02YL000-7747,02YL000-22496
02YL000-7748,02YL000-12737
02YL000-7749,02YL000-21955
02YL000-7750,02YL000-15808
02YL000-7751,02YL000-21580
02YL000-7752,02YL000-26927
02YL000-7753,02YL000-3235
02YL000-7754,02YL000-22257
02YL000-7755,02YL000-16195
02YL000-7756,02YL000-2677
02YL000-7757,02YL000-15740
02YL000-7757,02YL000-17039
02YL000-7758,02YL000-1272
02YL000-7759,02YL000-25791
02YL000-7760,02YL000-5677
02YL000-7761,02YL000-5621
02YL000-7762,02YL000-8552
02YL000-7763,02YL000-5595
02YL000-7764,02YL000-15211
02YL000-7765,02YL000-5051
02YL000-7766,02YL000-14830
02YL000-7767,02YL000-22321
02YL000-7768,02YL000-15873
02YL000-7769,02YL000-15501
02YL000-7770,02YL000-26234
02YL000-7771,02YL000-20691
02YL000-7772,02YL000-21174
02YL000-7773,02YL000-19899
02YL000-7774,02YL000-11168
02YL000-7775,02YL000-5524
02YL000-7776,02YL000-3515
02YL000-7777,02YL000-44
02YL000-7778,02YL000-5561
02YL000-7779,02YL000-15354
02YL000-7780,02YL000-8251
02YL000-7781,02YL000-3651
02YL000-7782,02YL000-666
02YL000-7783,02YL000-25211
02YL000-7784,
02YL000-7785,02YL000-24534
02YL000-7786,
02YL000-7787,02YL000-2952
02YL000-7788,02YL000-11528
02YL000-7789,02YL000-24406
02YL000-7790,02YL000-20551
02YL000-7791,02YL000-15247
02YL000-7792,02YL000-16762
02YL000-7793,02YL000-23189
02YL000-7794,02YL000-25742
02YL000-7795,02YL000-4679
02YL000-7796,02YL000-13658
02YL000-7797,02YL000-5623
02YL000-7798,02YL000-24104
02YL000-7799,02YL000-11907
02YL000-7800,02YL000-15295
02YL000-7801,02YL000-7392
02YL000-7802,02YL000-18868
02YL000-7803,02YL000-24379
02YL000-7804,02YL000-22202
02YL000-7805,
02YL000-7806,02YL000-19581
02YL000-7807,02YL000-14451
02YL000-7808,02YL000-17050
02YL000-7809,02YL000-1567
02YL000-7810,02YL000-24058
02YL000-7811,02YL000-22800
02YL000-7812,02YL000-25373
02YL000-7813,02YL000-20247
02YL000-7814,02YL000-10582
02YL000-7815,02YL000-23609
02YL000-7816,02YL000-27271
02YL000-7817,02YL000-19121
02YL000-7818,02YL000-5369
02YL000-7819,
02YL000-7820,02YL000-24957
02YL000-7821,02YL000-4198
02YL000-7822,02YL000-15925
02YL000-7822,02YL000-20520
02YL000-7823,02YL000-13040
02YL000-7824,02YL000-16974
02YL000-7825,02YL000-14253
02YL000-7826,02YL000-1406
02YL000-7827,02YL000-16400
02YL000-7828,02YL000-2480
02YL000-7829,02YL000-14371
02YL000-7830,02YL000-18037
02YL000-7831,02YL000-26083
02YL000-7832,
02YL000-7833,02YL000-18128
02YL000-7834,02YL000-7635
02YL000-7835,02YL000-15475
02YL000-7836,02YL000-11149
02YL000-7837,02YL000-11946
02YL000-7838,02YL000-26517
02YL000-7839,02YL000-21146
02YL000-7840,02YL000-3371
02YL000-7841,02YL000-6338
02YL000-7842,02YL000-25275
02YL000-7843,02YL000-3474
02YL000-7844,02YL000-14058
02YL000-7845,02YL000-25300
02YL000-7846,02YL000-17637
02YL000-7847,02YL000-6864
02YL000-7848,02YL000-18688
02YL000-7849,02YL000-17515
02YL000-7850,02YL000-6190
02YL000-7851,02YL000-18634
02YL000-7852,02YL000-11873
02YL000-7853,02YL000-22028
02YL000-7854,02YL000-16734
02YL000-7855,02YL000-19661
02YL000-7856,02YL000-6929
02YL000-7857,
02YL000-7858,02YL000-11243
02YL000-7859,02YL000-10763
02YL000-7860,02YL000-2191
02YL000-7861,02YL000-22003
02YL000-7862,02YL000-22024
02YL000-7863,02YL000-7562
02YL000-7864,02YL000-22143
02YL000-7865,02YL000-304
02YL000-7866,02YL000-8825
02YL000-7867,02YL000-19231
02YL000-7868,02YL000-23338
02YL000-7869,02YL000-12946
02YL000-7870,02YL000-8012
02YL000-7871,02YL000-26708
02YL000-7872,02YL000-1814
02YL000-7873,02YL000-11332
02YL000-7873,02YL000-14669
02YL000-7874,02YL000-22168
02YL000-7875,02YL000-306
02YL000-7875,02YL000-13585
02YL000-7876,02YL000-18216
02YL000-7877,02YL000-21060
02YL000-7878,02YL000-10481
02YL000-7879,02YL000-18329
02YL000-7880,
02YL000-7881,02YL000-26302
02YL000-7882,02YL000-24763
02YL000-7883,02YL000-15118
02YL000-7884,02YL000-9337
02YL000-7885,02YL000-24887
02YL000-7886,02YL000-7619
02YL000-7887,02YL000-7611
02YL000-7888,02YL000-4458
02YL000-7889,02YL000-20906
02YL000-7890,02YL000-8474
02YL000-7890,02YL000-11032
02YL000-7891,02YL000-20201
02YL000-7892,02YL000-12882
02YL000-7893,02YL000-2657
02YL000-7893,02YL000-10212
02YL000-7894,02YL000-13528
02YL000-7895,02YL000-20003
02YL000-7896,
02YL000-7897,02YL000-23476
02YL000-7898,02YL000-25341
02YL000-7899,02YL000-14619
02YL000-7900,
02YL000-7901,02YL000-5605
02YL000-7902,02YL000-142
02YL000-7903,02YL000-3646
02YL000-7904,02YL000-8780
02YL000-7905,
02YL000-7906,02YL000-26866
02YL000-7907,02YL000-24919
02YL000-7908,02YL000-11750
02YL000-7909,02YL000-851
02YL000-7909,02YL000-2029
02YL000-7910,02YL000-20399
02YL000-7911,02YL000-27075
02YL000-7912,02YL000-6240
02YL000-7913,02YL000-18610
02YL000-7914,02YL000-9409
02YL000-7915,02YL000-3960
02YL000-7916,02YL000-11129
02YL000-7917,02YL000-19933
02YL000-7918,02YL000-18546
02YL000-7919,02YL000-25255
02YL000-7920,02YL000-19484
02YL000-7921,02YL000-22434
02YL000-7922,02YL000-9113
02YL000-7923,02YL000-4893
02YL000-7924,02YL000-15470
02YL000-7925,02YL000-10031
02YL000-7926,02YL000-22997
02YL000-7927,02YL000-7123
02YL000-7928,02YL000-9955
02YL000-7929,02YL000-16093
02YL000-7930,02YL000-26613
02YL000-7931,02YL000-15495
02YL000-7932,02YL000-10330
02YL000-7933,02YL000-22140
02YL000-7934,02YL000-3909
02YL000-7934,02YL000-3947
02YL000-7935,02YL000-22282
02YL000-7936,02YL000-12472
02YL000-7937,02YL000-10544
02YL000-7938,
02YL000-7939,02YL000-10451
02YL000-7940,02YL000-14692
02YL000-7941,02YL000-23582
02YL000-7942,02YL000-24680
02YL000-7943,02YL000-23016
02YL000-7944,02YL000-21228
02YL000-7945,02YL000-22355
02YL000-7946,02YL000-26169
02YL000-7947,02YL000-4420
02YL000-7948,02YL000-15883
02YL000-7949,02YL000-1280
02YL000-7950,02YL000-3683
02YL000-7950,02YL000-19194
02YL000-7951,02YL000-13174
02YL000-7952,02YL000-20743
02YL000-7953,02YL000-17376
02YL000-7954,02YL000-19268
02YL000-7955,02YL000-2607
02YL000-7956,02YL000-24748
02YL000-7957,02YL000-641
02YL000-7958,
02YL000-7959,02YL000-20734
02YL000-7960,02YL000-10509
02YL000-7961,
02YL000-7962,02YL000-22706
02YL000-7963,02YL000-16255
02YL000-7964,02YL000-17582
02YL000-7965,02YL000-14110
02YL000-7966,
02YL000-7967,02YL000-25772
02YL000-7968,02YL000-25809
02YL000-7969,02YL000-2801
02YL000-7970,02YL000-1669
02YL000-7971,02YL000-175
02YL000-7972,02YL000-18343
02YL000-7973,02YL000-9446
02YL000-7973,02YL000-18923
02YL000-7974,02YL000-26087
02YL000-7975,02YL000-2063
02YL000-7976,02YL000-217
02YL000-7977,02YL000-19550
02YL000-7978,02YL000-23598
02YL000-7979,02YL000-20835
02YL000-7980,02YL000-2305
02YL000-7981,02YL000-9177
02YL000-7982,02YL000-25988
02YL000-7983,02YL000-1250
02YL000-7984,02YL000-10360
02YL000-7985,02YL000-12476
02YL000-7986,02YL000-23073
02YL000-7987,02YL000-24160
02YL000-7988,02YL000-7373
02YL000-7989,02YL000-1474
02YL000-7990,02YL000-20727
02YL000-7991,02YL000-19868
02YL000-7992,02YL000-13901
02YL000-7993,02YL000-6956
02YL000-7994,02YL000-15025
02YL000-7995,02YL000-15884
02YL000-7996,02YL000-16242
02YL000-7997,02YL000-10347
02YL000-7998,02YL000-19143
02YL000-7999,02YL000-8521
02YL000-8000,02YL000-23354
02YL000-8001,02YL000-10976
02YL000-8002,02YL000-4443
02YL000-8003,02YL000-15029
02YL000-8004,02YL000-10084
02YL000-8005,02YL000-15759
02YL000-8006,02YL000-9034
02YL000-8007,02YL000-5879
02YL000-8008,02YL000-19388
02YL000-8009,02YL000-19037
02YL000-8010,02YL000-2829
02YL000-8011,02YL000-16106
02YL000-8012,02YL000-23129
02YL000-8013,02YL000-2332
02YL000-8014,02YL000-12741
02YL000-8014,02YL000-16949
02YL000-8015,02YL000-43
02YL000-8016,02YL000-21175
02YL000-8017,02YL000-3993
02YL000-8018,02YL000-24195
02YL000-8019,02YL000-26902
02YL000-8020,02YL000-19706
02YL000-8021,02YL000-8322
02YL000-8022,02YL000-23836
02YL000-8023,02YL000-21634
02YL000-8024,02YL000-25174
02YL000-8025,
02YL000-8026,02YL000-18797
02YL000-8027,02YL000-12371
02YL000-8028,02YL000-24535
02YL000-8029,02YL000-10476
02YL000-8030,02YL000-14226
02YL000-8031,02YL000-11305
02YL000-8031,02YL000-24398
02YL000-8032,02YL000-25039
02YL000-8033,02YL000-2394
02YL000-8034,02YL000-17773
02YL000-8035,
02YL000-8036,02YL000-25386
02YL000-8037,02YL000-18220
02YL000-8038,02YL000-14890
02YL000-8039,02YL000-5941
02YL000-8040,02YL000-8995
02YL000-8041,02YL000-586
02YL000-8042,02YL000-15706
02YL000-8043,02YL000-1685
02YL000-8044,02YL000-6002
02YL000-8045,02YL000-26394
02YL000-8046,02YL000-8048
02YL000-8047,02YL000-10938
02YL000-8048,02YL000-25802
02YL000-8049,02YL000-10613
02YL000-8050,02YL000-2885
02YL000-8051,02YL000-3320
02YL000-8052,02YL000-24680
02YL000-8053,02YL000-6669
02YL000-8054,02YL000-21751
02YL000-8055,02YL000-24969
02YL000-8056,02YL000-15570
02YL000-8057,
02YL000-8058,02YL000-26352
02YL000-8059,02YL000-26401
02YL000-8060,02YL000-23110
02YL000-8061,02YL000-15750
02YL000-8062,02YL000-2000
02YL000-8063,02YL000-22111
02YL000-8064,02YL000-14507
02YL000-8065,02YL000-3759
02YL000-8066,02YL000-18089
02YL000-8067,02YL000-13261
02YL000-8068,02YL000-7689
02YL000-8069,02YL000-13506
02YL000-8070,02YL000-5452
02YL000-8071,02YL000-10189
02YL000-8072,02YL000-1125
02YL000-8073,02YL000-25209
02YL000-8074,02YL000-20262
02YL000-8075,02YL000-12655
02YL000-8076,02YL000-18531
02YL000-8077,02YL000-6360
02YL000-8078,02YL000-21446
02YL000-8079,02YL000-14375
02YL000-8080,
02YL000-8081,
02YL000-8082,02YL000-2348
02YL000-8083,02YL000-16847
02YL000-8084,02YL000-620
02YL000-8085,02YL000-18864
02YL000-8086,02YL000-23809
02YL000-8087,02YL000-19023
02YL000-8088,02YL000-13916
02YL000-8089,02YL000-21729
02YL000-8090,02YL000-18277
02YL000-8091,02YL000-1469
02YL000-8092,02YL000-23484
02YL000-8093,02YL000-2820
02YL000-8094,02YL000-22202
02YL000-8095,02YL000-7639
02YL000-8096,02YL000-2440
02YL000-8097,02YL000-14979
02YL000-8098,02YL000-12675
02YL000-8099,02YL000-21557
02YL000-8100,02YL000-26575
02YL000-8101,02YL000-26894
02YL000-8102,02YL000-13357
02YL000-8103,02YL000-22084
02YL000-8104,02YL000-8704
02YL000-8105,02YL000-6862
02YL000-8105,02YL000-8682
02YL000-8106,02YL000-18696
02YL000-8107,02YL000-274
02YL000-8108,02YL000-14296
02YL000-8109,02YL000-2403
02YL000-8109,02YL000-3443
02YL000-8110,02YL000-7862
02YL000-8111,02YL000-73
02YL000-8112,02YL000-18721
02YL000-8112,02YL000-21608
02YL000-8113,02YL000-10250
02YL000-8114,02YL000-23736
02YL000-8115,02YL000-22496
02YL000-8116,
02YL000-8117,02YL000-4192
02YL000-8118,02YL000-25759
02YL000-8119,02YL000-4451
02YL000-8120,02YL000-23066
02YL000-8121,
02YL000-8122,02YL000-19804
02YL000-8123,02YL000-25334
02YL000-8124,02YL000-21956
02YL000-8125,02YL000-8302
02YL000-8126,02YL000-22451
02YL000-8127,02YL000-25122
02YL000-8128,02YL000-8910
02YL000-8129,02YL000-478
02YL000-8129,02YL000-9105
02YL000-8130,02YL000-2840
02YL000-8131,02YL000-25302
02YL000-8132,02YL000-1697
02YL000-8133,02YL000-7235
02YL000-8134,02YL000-4881
02YL000-8135,02YL000-24089
02YL000-8136,02YL000-22816
02YL000-8137,02YL000-12825
02YL000-8138,02YL000-24586
02YL000-8139,02YL000-12836
02YL000-8140,02YL000-27262
02YL000-8141,02YL000-7346
02YL000-8142,02YL000-6783
02YL000-8142,02YL000-20213
02YL000-8143,02YL000-12947
02YL000-8144,02YL000-10293
02YL000-8145,02YL000-27049
02YL000-8146,02YL000-6104
02YL000-8147,02YL000-21625
02YL000-8148,02YL000-1243
02YL000-8149,
02YL000-8150,02YL000-26189
02YL000-8151,02YL000-7812
02YL000-8152,02YL000-18057
02YL000-8153,02YL000-12789
02YL000-8154,02YL000-26015
02YL000-8155,02YL000-21448
02YL000-8155,02YL000-22783
02YL000-8156,02YL000-9654
02YL000-8157,02YL000-15809
02YL000-8158,02YL000-14505
02YL000-8158,02YL000-24635
02YL000-8159,02YL000-8370
02YL000-8160,02YL000-9868
02YL000-8161,02YL000-23869
02YL000-8162,02YL000-2723
02YL000-8163,02YL000-14061
02YL000-8164,02YL000-1144
02YL000-8165,02YL000-10438
02YL000-8166,02YL000-20876
02YL000-8167,02YL000-17348
02YL000-8168,02YL000-5770
02YL000-8169,02YL000-14684
02YL000-8170,02YL000-2277
02YL000-8171,02YL000-22828
02YL000-8172,
02YL000-8173,02YL000-14601
02YL000-8174,02YL000-23594
02YL000-8175,02YL000-20656
02YL000-8176,02YL000-14476
02YL000-8177,02YL000-5822
02YL000-8178,
02YL000-8179,02YL000-13979
02YL000-8180,02YL000-2646
02YL000-8181,02YL000-21113
02YL000-8182,02YL000-3753
02YL000-8183,02YL000-3621
02YL000-8184,02YL000-9138
02YL000-8185,02YL000-22099
02YL000-8186,02YL000-4291
02YL000-8187,02YL000-19362
02YL000-8188,02YL000-7755
02YL000-8189,02YL000-5232
02YL000-8190,02YL000-12522
02YL000-8191,02YL000-8032
02YL000-8192,02YL000-499
02YL000-8193,02YL000-15840
02YL000-8194,02YL000-14501
02YL000-8195,02YL000-14090
02YL000-8196,02YL000-18686
02YL000-8197,02YL000-6542
02YL000-8198,02YL000-22987
02YL000-8199,02YL000-479
02YL000-8200,02YL000-15851
02YL000-8201,02YL000-5113
02YL000-8202,02YL000-16599
02YL000-8203,02YL000-650
02YL000-8203,02YL000-22809
02YL000-8204,
02YL000-8205,
02YL000-8206,02YL000-21359
02YL000-8207,02YL000-5608
02YL000-8208,02YL000-7227
02YL000-8209,02YL000-11957
02YL000-8210,02YL000-22321
02YL000-8211,02YL000-17883
02YL000-8212,02YL000-22328
02YL000-8213,02YL000-1257
02YL000-8214,02YL000-3755
02YL000-8215,02YL000-9480
02YL000-8216,02YL000-19548
02YL000-8217,02YL000-24506
02YL000-8218,02YL000-6528
02YL000-8219,02YL000-19406
02YL000-8220,02YL000-2566
02YL000-8221,02YL000-12008
02YL000-8222,02YL000-7073
02YL000-8223,02YL000-8810
02YL000-8224,02YL000-12234
02YL000-8225,02YL000-18931
02YL000-8226,02YL000-17678
02YL000-8227,02YL000-8518
02YL000-8228,02YL000-18400
02YL000-8229,02YL000-16420
02YL000-8230,02YL000-17099
02YL000-8231,02YL000-20407
02YL000-8232,02YL000-18409
02YL000-8233,02YL000-27254
02YL000-8234,02YL000-19905
02YL000-8235,02YL000-5365
02YL000-8236,02YL000-23292
02YL000-8237,02YL000-5438
02YL000-8238,02YL000-926
02YL000-8239,
02YL000-8240,02YL000-18188
02YL000-8241,02YL000-12884
02YL000-8242,02YL000-17753
02YL000-8243,02YL000-21148
02YL000-8244,02YL000-7750
02YL000-8245,02YL000-14480
02YL000-8246,02YL000-15370
02YL000-8247,02YL000-5584
02YL000-8248,02YL000-15390
02YL000-8249,02YL000-4462
02YL000-8250,02YL000-17590
02YL000-8251,02YL000-16031
02YL000-8252,02YL000-14496
02YL000-8253,02YL000-7878
02YL000-8254,02YL000-23156
02YL000-8255,02YL000-14020
02YL000-8256,02YL000-26897
02YL000-8257,02YL000-22834
02YL000-8258,02YL000-22687
02YL000-8259,
02YL000-8260,02YL000-19213
02YL000-8261,02YL000-20885
02YL000-8262,
02YL000-8263,02YL000-1700
02YL000-8264,02YL000-4310
02YL000-8265,02YL000-23539
02YL000-8266,02YL000-7470
02YL000-8266,02YL000-9821
02YL000-8267,02YL000-22093
02YL000-8268,02YL000-6243
02YL000-8269,02YL000-3607
02YL000-8270,02YL000-3315
02YL000-8271,02YL000-11848
02YL000-8272,02YL000-11775
02YL000-8273,02YL000-25154
02YL000-8274,02YL000-14134
02YL000-8275,02YL000-2261
02YL000-8276,02YL000-19900
02YL000-8277,02YL000-21131
02YL000-8278,02YL000-14248
02YL000-8279,02YL000-23367
02YL000-8280,02YL000-8009
02YL000-8281,02YL000-9989
02YL000-8282,02YL000-1402
02YL000-8283,02YL000-8890
02YL000-8284,02YL000-22520
02YL000-8285,02YL000-17041
02YL000-8286,02YL000-14198
02YL000-8287,02YL000-18852
02YL000-8288,02YL000-572
02YL000-8289,02YL000-8349
02YL000-8290,02YL000-2125
02YL000-8291,
02YL000-8292,02YL000-20782
02YL000-8293,02YL000-5103
02YL000-8294,02YL000-24377
02YL000-8295,02YL000-15453
02YL000-8296,
02YL000-8297,02YL000-26104
02YL000-8298,02YL000-8920
02YL000-8299,02YL000-12359
02YL000-8300,02YL000-11720
02YL000-8301,02YL000-6876
02YL000-8302,02YL000-14346
02YL000-8303,02YL000-3139
02YL000-8304,02YL000-1508
02YL000-8305,02YL000-19797
02YL000-8306,02YL000-12676
02YL000-8307,02YL000-27255
02YL000-8308,02YL000-18670
02YL000-8309,02YL000-12186
02YL000-8310,02YL000-22445
02YL000-8311,02YL000-7018
02YL000-8312,02YL000-5419
02YL000-8313,02YL000-3196
02YL000-8314,02YL000-7522
02YL000-8315,02YL000-15456
02YL000-8316,02YL000-5930
02YL000-8317,02YL000-13473
02YL000-8318,
02YL000-8319,02YL000-19806
02YL000-8320,02YL000-1394
02YL000-8321,02YL000-26626
02YL000-8322,02YL000-22896
02YL000-8323,02YL000-22126
02YL000-8324,02YL000-20130
02YL000-8325,02YL000-22595
02YL000-8326,02YL000-12988
02YL000-8327,02YL000-21578
02YL000-8328,02YL000-21868
02YL000-8329,02YL000-11051
02YL000-8330,02YL000-8959
02YL000-8331,02YL000-16667
02YL000-8332,02YL000-7294
02YL000-8333,02YL000-18246
02YL000-8334,02YL000-27110
02YL000-8335,02YL000-9917
02YL000-8336,02YL000-6377
02YL000-8337,02YL000-26604
02YL000-8338,02YL000-24862
02YL000-8339,02YL000-24600
02YL000-8340,02YL000-89
02YL000-8341,02YL000-9810
02YL000-8342,02YL000-6897
02YL000-8343,
02YL000-8344,02YL000-20036
02YL000-8345,02YL000-1095
02YL000-8346,02YL000-14382
02YL000-8347,02YL000-19926
02YL000-8348,
02YL000-8349,02YL000-19627
02YL000-8350,02YL000-23832
02YL000-8351,02YL000-18532
02YL000-8352,02YL000-2956
02YL000-8353,02YL000-1400
02YL000-8354,02YL000-26959
02YL000-8355,02YL000-16058
02YL000-8356,02YL000-24368
02YL000-8357,02YL000-23754
02YL000-8358,02YL000-23754
02YL000-8359,02YL000-17044
02YL000-8360,02YL000-11227
02YL000-8361,02YL000-18436
02YL000-8362,02YL000-7375
02YL000-8363,02YL000-20174
02YL000-8364,
02YL000-8365,02YL000-23079
02YL000-8366,02YL000-2078
02YL000-8367,02YL000-3800
02YL000-8368,02YL000-11009
02YL000-8369,02YL000-2008
02YL000-8370,02YL000-15237
02YL000-8371,02YL000-2155
02YL000-8371,02YL000-6439
02YL000-8372,02YL000-26327
02YL000-8373,02YL000-1291
02YL000-8374,02YL000-9871
02YL000-8375,02YL000-23923
02YL000-8376,02YL000-7570
02YL000-8377,02YL000-21042
02YL000-8378,02YL000-22314
02YL000-8379,02YL000-26244
02YL000-8380,
02YL000-8381,02YL000-16586
02YL000-8382,02YL000-19032
02YL000-8383,
02YL000-8384,02YL000-23348
02YL000-8385,02YL000-15398
02YL000-8386,02YL000-5665
02YL000-8387,02YL000-12721
02YL000-8388,02YL000-15536
02YL000-8389,02YL000-997
02YL000-8390,02YL000-19529
02YL000-8391,02YL000-22038
02YL000-8392,02YL000-20223
02YL000-8393,02YL000-25331
02YL000-8394,
02YL000-8395,02YL000-12499
02YL000-8396,02YL000-1855
02YL000-8397,02YL000-17023
02YL000-8398,02YL000-12791
02YL000-8399,
02YL000-8400,02YL000-15210
02YL000-8401,02YL000-4587
02YL000-8402,02YL000-1780
02YL000-8403,02YL000-17631
02YL000-8404,02YL000-7267
02YL000-8405,02YL000-25705
02YL000-8406,02YL000-7345
02YL000-8407,02YL000-20164
02YL000-8408,02YL000-12304
02YL000-8409,02YL000-20573
02YL000-8410,02YL000-22685
02YL000-8411,02YL000-13327
02YL000-8412,02YL000-22876
02YL000-8413,02YL000-22111
02YL000-8414,02YL000-21318
02YL000-8415,02YL000-6754
02YL000-8416,02YL000-13165
02YL000-8417,02YL000-21479
02YL000-8418,02YL000-10070
02YL000-8419,02YL000-8458
02YL000-8420,02YL000-23239
02YL000-8421,
02YL000-8422,02YL000-299
02YL000-8423,02YL000-24386
02YL000-8424,02YL000-19603
02YL000-8425,02YL000-4732
02YL000-8426,02YL000-6563
02YL000-8427,02YL000-21274
02YL000-8428,02YL000-13935
02YL000-8429,02YL000-21296
02YL000-8430,02YL000-19118
02YL000-8431,02YL000-21758
02YL000-8432,02YL000-4039
02YL000-8433,02YL000-5463
02YL000-8434,02YL000-24654
02YL000-8435,02YL000-4763
02YL000-8436,02YL000-3767
02YL000-8437,02YL000-11863
02YL000-8438,02YL000-19669
02YL000-8439,02YL000-3045
02YL000-8440,02YL000-22462
02YL000-8441,02YL000-11436
02YL000-8442,02YL000-12403
02YL000-8443,02YL000-2730
02YL000-8444,02YL000-25895
02YL000-8445,02YL000-4182
02YL000-8446,02YL000-3217
02YL000-8447,02YL000-18606
02YL000-8448,02YL000-19381
02YL000-8449,02YL000-22478
02YL000-8450,02YL000-3418
