,geometry,junction_id,lon,lat
1191,"(-57.3476652, 49.5087653)",02YL000-1191,-57.3476652,49.5087653
1192,"(-57.6897093, 49.1824228)",02YL000-1192,-57.6897093,49.1824228
1193,"(-57.5130386, 49.6903566)",02YL000-1193,-57.5130386,49.6903566
1194,"(-57.7110583, 48.9533472)",02YL000-1194,-57.7110583,48.9533472
1195,"(-57.6349089, 49.6887788)",02YL000-1195,-57.6349089,49.6887788
1196,"(-57.8363475, 49.0264032)",02YL000-1196,-57.8363475,49.0264032
1197,"(-57.6113482, 49.6782928)",02YL000-1197,-57.6113482,49.6782928
1198,"(-57.6387262, 48.9482721)",02YL000-1198,-57.6387262,48.9482721
1199,"(-57.5451238, 49.6974226)",02YL000-1199,-57.5451238,49.6974226
1200,"(-57.3278235, 49.4748959)",02YL000-1200,-57.3278235,49.4748959
1201,"(-57.577741, 49.0453855)",02YL000-1201,-57.577741,49.0453855
1202,"(-57.034387, 49.6260566)",02YL000-1202,-57.034387,49.6260566
1203,"(-58.2235374, 49.0562218)",02YL000-1203,-58.2235374,49.0562218
1204,"(-57.5007594, 49.5533656)",02YL000-1204,-57.5007594,49.5533656
1205,"(-57.5755146, 49.5749694)",02YL000-1205,-57.5755146,49.5749694
1206,"(-57.2496249, 49.5723799)",02YL000-1206,-57.2496249,49.5723799
1207,"(-57.3003796, 49.7248661)",02YL000-1207,-57.3003796,49.7248661
1208,"(-57.8425115, 49.2099705)",02YL000-1208,-57.8425115,49.2099705
1209,"(-57.0468219, 49.6653332)",02YL000-1209,-57.0468219,49.6653332
1210,"(-57.6896249, 48.9575782)",02YL000-1210,-57.6896249,48.9575782
1211,"(-57.7022542, 48.9574937)",02YL000-1211,-57.7022542,48.9574937
1212,"(-58.038727, 49.1626712)",02YL000-1212,-58.038727,49.1626712
1213,"(-57.0303002, 49.6925632)",02YL000-1213,-57.0303002,49.6925632
1214,"(-57.527053, 49.6999887)",02YL000-1214,-57.527053,49.6999887
1215,"(-57.0203777, 49.445611)",02YL000-1215,-57.0203777,49.445611
1216,"(-57.3000486, 49.4587361)",02YL000-1216,-57.3000486,49.4587361
1217,"(-57.1153817, 49.6095007)",02YL000-1217,-57.1153817,49.6095007
1218,"(-57.0295445, 49.5986644)",02YL000-1218,-57.0295445,49.5986644
1219,"(-57.2446558, 49.7108828)",02YL000-1219,-57.2446558,49.7108828
1220,"(-57.526412, 49.498129)",02YL000-1220,-57.526412,49.498129
1221,"(-57.5804371, 49.5170561)",02YL000-1221,-57.5804371,49.5170561
1222,"(-57.1483557, 49.3912173)",02YL000-1222,-57.1483557,49.3912173
1223,"(-57.5364889, 49.685214)",02YL000-1223,-57.5364889,49.685214
1224,"(-57.7668517, 49.1723181)",02YL000-1224,-57.7668517,49.1723181
1225,"(-57.4901958, 49.5608339)",02YL000-1225,-57.4901958,49.5608339
1226,"(-57.2638747, 49.34365)",02YL000-1226,-57.2638747,49.34365
1227,"(-57.7582622, 48.9287959)",02YL000-1227,-57.7582622,48.9287959
1228,"(-57.3595072, 49.2801616)",02YL000-1228,-57.3595072,49.2801616
1229,"(-57.5382244, 49.3025258)",02YL000-1229,-57.5382244,49.3025258
1230,"(-57.1329638, 49.4834331)",02YL000-1230,-57.1329638,49.4834331
1231,"(-57.1436923, 49.6390926)",02YL000-1231,-57.1436923,49.6390926
1232,"(-57.5545332, 49.5581509)",02YL000-1232,-57.5545332,49.5581509
1233,"(-57.350168, 49.6552771)",02YL000-1233,-57.350168,49.6552771
1234,"(-57.5581522, 49.5856677)",02YL000-1234,-57.5581522,49.5856677
1235,"(-57.4722231, 49.6697388)",02YL000-1235,-57.4722231,49.6697388
1236,"(-57.3404391, 49.6169461)",02YL000-1236,-57.3404391,49.6169461
1237,"(-57.4100711, 49.5338182)",02YL000-1237,-57.4100711,49.5338182
1238,"(-57.3457302, 49.3029233)",02YL000-1238,-57.3457302,49.3029233
1239,"(-58.2117162, 49.2603948)",02YL000-1239,-58.2117162,49.2603948
1240,"(-57.0373775, 49.6724929)",02YL000-1240,-57.0373775,49.6724929
1241,"(-57.5523019, 49.4975528)",02YL000-1241,-57.5523019,49.4975528
1242,"(-57.5366192, 49.6857041)",02YL000-1242,-57.5366192,49.6857041
1243,"(-57.30126, 49.5530207)",02YL000-1243,-57.30126,49.5530207
1244,"(-57.2673503, 49.6848572)",02YL000-1244,-57.2673503,49.6848572
1245,"(-57.6088914, 49.6047209)",02YL000-1245,-57.6088914,49.6047209
1246,"(-57.3930284, 49.3906017)",02YL000-1246,-57.3930284,49.3906017
1247,"(-57.8061326, 48.8189705)",02YL000-1247,-57.8061326,48.8189705
1248,"(-57.388268, 49.546755)",02YL000-1248,-57.388268,49.546755
1249,"(-57.4770959, 49.5059949)",02YL000-1249,-57.4770959,49.5059949
1250,"(-57.5872666, 49.7068105)",02YL000-1250,-57.5872666,49.7068105
1251,"(-57.5730426, 49.5643425)",02YL000-1251,-57.5730426,49.5643425
1252,"(-57.5423346, 49.6963334)",02YL000-1252,-57.5423346,49.6963334
1253,"(-58.0194644, 49.0572254)",02YL000-1253,-58.0194644,49.0572254
1254,"(-57.5699377, 49.5271631)",02YL000-1254,-57.5699377,49.5271631
1255,"(-57.2432482, 49.5948454)",02YL000-1255,-57.2432482,49.5948454
1256,"(-57.4671405, 49.6056321)",02YL000-1256,-57.4671405,49.6056321
1257,"(-57.3723415, 49.6115379)",02YL000-1257,-57.3723415,49.6115379
1258,"(-58.0123947, 49.0742989)",02YL000-1258,-58.0123947,49.0742989
1259,"(-57.1298024, 49.6294454)",02YL000-1259,-57.1298024,49.6294454
1260,"(-57.2857201, 49.3588507)",02YL000-1260,-57.2857201,49.3588507
1261,"(-57.7527379, 49.1596395)",02YL000-1261,-57.7527379,49.1596395
1262,"(-57.6503523, 48.9235103)",02YL000-1262,-57.6503523,48.9235103
1263,"(-58.2781054, 49.0357189)",02YL000-1263,-58.2781054,49.0357189
1264,"(-57.3939156, 49.648994)",02YL000-1264,-57.3939156,49.648994
1265,"(-57.5815255, 49.7255677)",02YL000-1265,-57.5815255,49.7255677
1266,"(-57.1467307, 49.4583559)",02YL000-1266,-57.1467307,49.4583559
1267,"(-57.8391341, 48.8582053)",02YL000-1267,-57.8391341,48.8582053
1268,"(-57.530226, 49.0004008)",02YL000-1268,-57.530226,49.0004008
1269,"(-57.2215206, 49.417292)",02YL000-1269,-57.2215206,49.417292
1270,"(-57.8276549, 48.9051143)",02YL000-1270,-57.8276549,48.9051143
1271,"(-57.3010352, 49.5529603)",02YL000-1271,-57.3010352,49.5529603
1272,"(-57.674293, 49.119953)",02YL000-1272,-57.674293,49.119953
1273,"(-57.2315427, 49.4014424)",02YL000-1273,-57.2315427,49.4014424
1274,"(-57.4164818, 49.4558688)",02YL000-1274,-57.4164818,49.4558688
1275,"(-57.2878344, 49.5184349)",02YL000-1275,-57.2878344,49.5184349
1276,"(-57.7595784, 48.8910181)",02YL000-1276,-57.7595784,48.8910181
1277,"(-57.1159037, 49.5509942)",02YL000-1277,-57.1159037,49.5509942
1278,"(-57.2349583, 49.4544178)",02YL000-1278,-57.2349583,49.4544178
1279,"(-57.3812264, 49.5873129)",02YL000-1279,-57.3812264,49.5873129
1280,"(-57.5576773, 49.694351)",02YL000-1280,-57.5576773,49.694351
1281,"(-57.4962528, 49.7056173)",02YL000-1281,-57.4962528,49.7056173
1282,"(-57.1049371, 49.6337425)",02YL000-1282,-57.1049371,49.6337425
1283,"(-57.1078453, 49.525651)",02YL000-1283,-57.1078453,49.525651
1284,"(-57.1171588, 49.5860948)",02YL000-1284,-57.1171588,49.5860948
1285,"(-57.2920926, 49.2091095)",02YL000-1285,-57.2920926,49.2091095
1286,"(-57.7041984, 49.0399235)",02YL000-1286,-57.7041984,49.0399235
1287,"(-57.3389823, 49.6232438)",02YL000-1287,-57.3389823,49.6232438
1288,"(-57.6314196, 49.7523857)",02YL000-1288,-57.6314196,49.7523857
1289,"(-57.5209478, 49.5091107)",02YL000-1289,-57.5209478,49.5091107
1290,"(-57.0278533, 49.6902962)",02YL000-1290,-57.0278533,49.6902962
1291,"(-57.6681978, 49.6848251)",02YL000-1291,-57.6681978,49.6848251
1292,"(-57.7993377, 48.9884031)",02YL000-1292,-57.7993377,48.9884031
1293,"(-57.3391327, 49.3682031)",02YL000-1293,-57.3391327,49.3682031
1294,"(-57.4903315, 49.5909365)",02YL000-1294,-57.4903315,49.5909365
1295,"(-57.4576807, 49.4917698)",02YL000-1295,-57.4576807,49.4917698
1296,"(-57.4102852, 49.4483103)",02YL000-1296,-57.4102852,49.4483103
1297,"(-57.6200065, 49.5669479)",02YL000-1297,-57.6200065,49.5669479
1298,"(-57.3009167, 49.7092749)",02YL000-1298,-57.3009167,49.7092749
1299,"(-57.5087101, 49.5781142)",02YL000-1299,-57.5087101,49.5781142
1300,"(-57.0955137, 49.4909797)",02YL000-1300,-57.0955137,49.4909797
1301,"(-57.2362351, 49.7033909)",02YL000-1301,-57.2362351,49.7033909
1302,"(-57.1186029, 49.5854287)",02YL000-1302,-57.1186029,49.5854287
1303,"(-57.4698399, 49.3456178)",02YL000-1303,-57.4698399,49.3456178
1304,"(-57.3644249, 49.3830819)",02YL000-1304,-57.3644249,49.3830819
1305,"(-57.2613253, 49.4507827)",02YL000-1305,-57.2613253,49.4507827
1306,"(-57.5386136, 49.6058047)",02YL000-1306,-57.5386136,49.6058047
1307,"(-57.2439417, 49.7038167)",02YL000-1307,-57.2439417,49.7038167
1308,"(-57.1478691, 49.344497)",02YL000-1308,-57.1478691,49.344497
1309,"(-57.5214132, 49.6348549)",02YL000-1309,-57.5214132,49.6348549
1310,"(-57.5951665, 49.5562766)",02YL000-1310,-57.5951665,49.5562766
1311,"(-57.5950362, 49.6262846)",02YL000-1311,-57.5950362,49.6262846
1312,"(-57.5019161, 49.5042264)",02YL000-1312,-57.5019161,49.5042264
1313,"(-57.2165283, 49.4570976)",02YL000-1313,-57.2165283,49.4570976
1314,"(-57.2037012, 49.4242202)",02YL000-1314,-57.2037012,49.4242202
1315,"(-57.0886268, 49.4364123)",02YL000-1315,-57.0886268,49.4364123
1316,"(-57.5434305, 49.601686)",02YL000-1316,-57.5434305,49.601686
1317,"(-57.1434533, 49.661443)",02YL000-1317,-57.1434533,49.661443
1318,"(-57.7766914, 48.9622109)",02YL000-1318,-57.7766914,48.9622109
1319,"(-57.2170005, 49.6764754)",02YL000-1319,-57.2170005,49.6764754
1320,"(-57.5837981, 49.5405248)",02YL000-1320,-57.5837981,49.5405248
1321,"(-57.0492874, 49.5060813)",02YL000-1321,-57.0492874,49.5060813
1322,"(-57.6449663, 49.7585972)",02YL000-1322,-57.6449663,49.7585972
1323,"(-57.2156972, 49.2682839)",02YL000-1323,-57.2156972,49.2682839
1324,"(-57.4304724, 49.4136444)",02YL000-1324,-57.4304724,49.4136444
1325,"(-57.56974, 49.6530398)",02YL000-1325,-57.56974,49.6530398
1326,"(-57.4858953, 49.3010532)",02YL000-1326,-57.4858953,49.3010532
1327,"(-57.932427, 49.1616845)",02YL000-1327,-57.932427,49.1616845
1328,"(-57.3526915, 49.1837184)",02YL000-1328,-57.3526915,49.1837184
1329,"(-57.8951754, 49.1220706)",02YL000-1329,-57.8951754,49.1220706
1330,"(-57.9271349, 49.0775288)",02YL000-1330,-57.9271349,49.0775288
1331,"(-57.6110038, 49.5594554)",02YL000-1331,-57.6110038,49.5594554
1332,"(-57.484563, 49.5115348)",02YL000-1332,-57.484563,49.5115348
1333,"(-57.2830038, 49.682556)",02YL000-1333,-57.2830038,49.682556
1334,"(-57.6861444, 49.6158431)",02YL000-1334,-57.6861444,49.6158431
1335,"(-57.3832017, 49.2615713)",02YL000-1335,-57.3832017,49.2615713
1336,"(-57.4104968, 49.7274654)",02YL000-1336,-57.4104968,49.7274654
1337,"(-57.6524417, 49.1279544)",02YL000-1337,-57.6524417,49.1279544
1338,"(-57.5063239, 49.6017502)",02YL000-1338,-57.5063239,49.6017502
1339,"(-57.6184381, 49.741041)",02YL000-1339,-57.6184381,49.741041
1340,"(-57.5306692, 49.0024891)",02YL000-1340,-57.5306692,49.0024891
1341,"(-57.4840622, 49.5960055)",02YL000-1341,-57.4840622,49.5960055
1342,"(-57.1283691, 49.4463846)",02YL000-1342,-57.1283691,49.4463846
1343,"(-57.7970498, 49.3054087)",02YL000-1343,-57.7970498,49.3054087
1344,"(-56.974477, 49.6092348)",02YL000-1344,-56.974477,49.6092348
1345,"(-57.4999291, 49.3112786)",02YL000-1345,-57.4999291,49.3112786
1346,"(-57.1107161, 49.4595629)",02YL000-1346,-57.1107161,49.4595629
1347,"(-57.9617253, 48.8996649)",02YL000-1347,-57.9617253,48.8996649
1348,"(-58.3229173, 49.0481434)",02YL000-1348,-58.3229173,49.0481434
1349,"(-57.5287247, 49.4264438)",02YL000-1349,-57.5287247,49.4264438
1350,"(-57.2027426, 49.3410628)",02YL000-1350,-57.2027426,49.3410628
1351,"(-57.5495093, 49.7013929)",02YL000-1351,-57.5495093,49.7013929
1352,"(-57.3950484, 49.4567105)",02YL000-1352,-57.3950484,49.4567105
1353,"(-57.5988187, 49.6274895)",02YL000-1353,-57.5988187,49.6274895
1354,"(-57.7925238, 49.0260516)",02YL000-1354,-57.7925238,49.0260516
1355,"(-57.1594019, 49.6393594)",02YL000-1355,-57.1594019,49.6393594
1356,"(-57.7406273, 49.3149514)",02YL000-1356,-57.7406273,49.3149514
1357,"(-57.0280313, 49.6750223)",02YL000-1357,-57.0280313,49.6750223
1358,"(-57.6640171, 48.9276982)",02YL000-1358,-57.6640171,48.9276982
1359,"(-57.0135644, 49.6304513)",02YL000-1359,-57.0135644,49.6304513
1360,"(-58.0644094, 49.160328)",02YL000-1360,-58.0644094,49.160328
1361,"(-57.5108642, 49.5162406)",02YL000-1361,-57.5108642,49.5162406
1362,"(-57.6482797, 49.1417147)",02YL000-1362,-57.6482797,49.1417147
1363,"(-57.4656198, 49.4419945)",02YL000-1363,-57.4656198,49.4419945
1364,"(-57.5847422, 49.5853954)",02YL000-1364,-57.5847422,49.5853954
1365,"(-57.7647816, 48.9507567)",02YL000-1365,-57.7647816,48.9507567
1366,"(-57.2024247, 49.3431391)",02YL000-1366,-57.2024247,49.3431391
1367,"(-57.5481344, 49.5112526)",02YL000-1367,-57.5481344,49.5112526
1368,"(-57.9941656, 49.2517588)",02YL000-1368,-57.9941656,49.2517588
1369,"(-57.9103596, 48.9104522)",02YL000-1369,-57.9103596,48.9104522
1370,"(-57.5074036, 49.6868261)",02YL000-1370,-57.5074036,49.6868261
1371,"(-57.4912541, 49.423512)",02YL000-1371,-57.4912541,49.423512
1372,"(-57.7093326, 49.0922434)",02YL000-1372,-57.7093326,49.0922434
1373,"(-57.0374687, 49.6775673)",02YL000-1373,-57.0374687,49.6775673
1374,"(-57.8562628, 49.1859803)",02YL000-1374,-57.8562628,49.1859803
1375,"(-57.5294872, 49.6509493)",02YL000-1375,-57.5294872,49.6509493
1376,"(-57.6917935, 49.1316823)",02YL000-1376,-57.6917935,49.1316823
1377,"(-57.676004, 49.1824686)",02YL000-1377,-57.676004,49.1824686
1378,"(-57.1277287, 49.4727125)",02YL000-1378,-57.1277287,49.4727125
1379,"(-57.5692259, 49.5189147)",02YL000-1379,-57.5692259,49.5189147
1380,"(-57.1305483, 49.6546047)",02YL000-1380,-57.1305483,49.6546047
1381,"(-58.1085294, 48.8830017)",02YL000-1381,-58.1085294,48.8830017
1382,"(-57.6300171, 49.7348166)",02YL000-1382,-57.6300171,49.7348166
1383,"(-58.0275948, 49.3082217)",02YL000-1383,-58.0275948,49.3082217
1384,"(-57.5222479, 49.7381368)",02YL000-1384,-57.5222479,49.7381368
1385,"(-57.97491, 49.2029447)",02YL000-1385,-57.97491,49.2029447
1386,"(-57.4929536, 49.5834466)",02YL000-1386,-57.4929536,49.5834466
1387,"(-57.3782101, 49.2010503)",02YL000-1387,-57.3782101,49.2010503
1388,"(-57.663808, 49.7509944)",02YL000-1388,-57.663808,49.7509944
1389,"(-57.5562054, 49.5945743)",02YL000-1389,-57.5562054,49.5945743
1390,"(-57.3713413, 49.6360002)",02YL000-1390,-57.3713413,49.6360002
1391,"(-57.6390994, 49.6711883)",02YL000-1391,-57.6390994,49.6711883
1392,"(-57.528014, 49.5991316)",02YL000-1392,-57.528014,49.5991316
1393,"(-57.0829234, 49.6235001)",02YL000-1393,-57.0829234,49.6235001
1394,"(-57.5682011, 49.6870944)",02YL000-1394,-57.5682011,49.6870944
1395,"(-57.5628854, 49.5279228)",02YL000-1395,-57.5628854,49.5279228
1396,"(-57.8303688, 48.9348338)",02YL000-1396,-57.8303688,48.9348338
1397,"(-57.6107905, 49.629846)",02YL000-1397,-57.6107905,49.629846
1398,"(-57.7917498, 48.922088)",02YL000-1398,-57.7917498,48.922088
1399,"(-57.5785288, 49.5650336)",02YL000-1399,-57.5785288,49.5650336
1400,"(-57.4396826, 49.403099)",02YL000-1400,-57.4396826,49.403099
1401,"(-57.5005181, 49.6679818)",02YL000-1401,-57.5005181,49.6679818
1402,"(-57.4664835, 49.6455864)",02YL000-1402,-57.4664835,49.6455864
1403,"(-57.5408713, 49.7007405)",02YL000-1403,-57.5408713,49.7007405
1404,"(-57.7825166, 49.299574)",02YL000-1404,-57.7825166,49.299574
1405,"(-57.2537791, 49.4266539)",02YL000-1405,-57.2537791,49.4266539
1406,"(-57.5217573, 49.4375865)",02YL000-1406,-57.5217573,49.4375865
1407,"(-57.4159738, 49.3825714)",02YL000-1407,-57.4159738,49.3825714
1408,"(-57.4200655, 49.7331246)",02YL000-1408,-57.4200655,49.7331246
1409,"(-57.034673, 49.6839625)",02YL000-1409,-57.034673,49.6839625
1410,"(-57.2510019, 49.3934566)",02YL000-1410,-57.2510019,49.3934566
1411,"(-57.3232013, 49.3832135)",02YL000-1411,-57.3232013,49.3832135
1412,"(-57.3850444, 49.2659266)",02YL000-1412,-57.3850444,49.2659266
1413,"(-57.4873137, 49.3258407)",02YL000-1413,-57.4873137,49.3258407
1414,"(-57.4867452, 49.5906775)",02YL000-1414,-57.4867452,49.5906775
1415,"(-57.7835919, 48.9123805)",02YL000-1415,-57.7835919,48.9123805
1416,"(-57.4885454, 49.7093589)",02YL000-1416,-57.4885454,49.7093589
1417,"(-57.4302257, 49.5558829)",02YL000-1417,-57.4302257,49.5558829
1418,"(-57.5478735, 49.5019529)",02YL000-1418,-57.5478735,49.5019529
1419,"(-57.6419706, 49.6500903)",02YL000-1419,-57.6419706,49.6500903
1420,"(-57.5803219, 49.7091597)",02YL000-1420,-57.5803219,49.7091597
1421,"(-57.4762307, 49.5234267)",02YL000-1421,-57.4762307,49.5234267
1422,"(-57.5476534, 49.2147437)",02YL000-1422,-57.5476534,49.2147437
1423,"(-57.2007538, 49.3061648)",02YL000-1423,-57.2007538,49.3061648
1424,"(-57.094329, 49.5098202)",02YL000-1424,-57.094329,49.5098202
1425,"(-57.1544979, 49.6475867)",02YL000-1425,-57.1544979,49.6475867
1426,"(-57.5024929, 49.2922755)",02YL000-1426,-57.5024929,49.2922755
1427,"(-57.4818199, 49.6556861)",02YL000-1427,-57.4818199,49.6556861
1428,"(-57.3976093, 49.4084766)",02YL000-1428,-57.3976093,49.4084766
1429,"(-57.2781654, 49.4765513)",02YL000-1429,-57.2781654,49.4765513
1430,"(-57.6055567, 49.7323356)",02YL000-1430,-57.6055567,49.7323356
1431,"(-57.8462444, 48.7709465)",02YL000-1431,-57.8462444,48.7709465
1432,"(-57.6840338, 49.6127455)",02YL000-1432,-57.6840338,49.6127455
1433,"(-57.6680271, 49.5937075)",02YL000-1433,-57.6680271,49.5937075
1434,"(-57.4017779, 49.7067996)",02YL000-1434,-57.4017779,49.7067996
1435,"(-57.4073044, 49.6973495)",02YL000-1435,-57.4073044,49.6973495
1436,"(-57.2640513, 49.3222387)",02YL000-1436,-57.2640513,49.3222387
1437,"(-57.9557406, 49.0498354)",02YL000-1437,-57.9557406,49.0498354
1438,"(-57.5714928, 49.0604527)",02YL000-1438,-57.5714928,49.0604527
1439,"(-57.6691674, 49.5950664)",02YL000-1439,-57.6691674,49.5950664
1440,"(-57.6098149, 49.729072)",02YL000-1440,-57.6098149,49.729072
1441,"(-57.5840838, 49.6815404)",02YL000-1441,-57.5840838,49.6815404
1442,"(-57.077543, 49.4107203)",02YL000-1442,-57.077543,49.4107203
1443,"(-57.417266, 49.5320777)",02YL000-1443,-57.417266,49.5320777
1444,"(-57.4111471, 49.566524)",02YL000-1444,-57.4111471,49.566524
1445,"(-57.8620211, 49.0076734)",02YL000-1445,-57.8620211,49.0076734
1446,"(-57.0803037, 49.4728065)",02YL000-1446,-57.0803037,49.4728065
1447,"(-57.4117952, 49.6005776)",02YL000-1447,-57.4117952,49.6005776
1448,"(-57.5915464, 49.6447921)",02YL000-1448,-57.5915464,49.6447921
1449,"(-57.1412181, 49.6254875)",02YL000-1449,-57.1412181,49.6254875
1450,"(-57.2589065, 49.2872012)",02YL000-1450,-57.2589065,49.2872012
1451,"(-57.990424, 49.0683701)",02YL000-1451,-57.990424,49.0683701
1452,"(-57.1330625, 49.6446477)",02YL000-1452,-57.1330625,49.6446477
1453,"(-57.122084, 49.6326677)",02YL000-1453,-57.122084,49.6326677
1454,"(-56.9660522, 49.4996697)",02YL000-1454,-56.9660522,49.4996697
1455,"(-56.9814267, 49.6419412)",02YL000-1455,-56.9814267,49.6419412
1456,"(-57.527349, 49.061283)",02YL000-1456,-57.527349,49.061283
1457,"(-57.2301322, 49.4812782)",02YL000-1457,-57.2301322,49.4812782
1458,"(-57.2391838, 49.6946107)",02YL000-1458,-57.2391838,49.6946107
1459,"(-57.2948154, 49.2092479)",02YL000-1459,-57.2948154,49.2092479
1460,"(-57.3688355, 49.4857642)",02YL000-1460,-57.3688355,49.4857642
1461,"(-57.580973, 49.7362099)",02YL000-1461,-57.580973,49.7362099
1462,"(-57.7825828, 49.0456444)",02YL000-1462,-57.7825828,49.0456444
1463,"(-57.3265312, 49.2613114)",02YL000-1463,-57.3265312,49.2613114
1464,"(-57.9514309, 49.1554911)",02YL000-1464,-57.9514309,49.1554911
1465,"(-57.5711999, 49.5339501)",02YL000-1465,-57.5711999,49.5339501
1466,"(-57.4768313, 49.5207556)",02YL000-1466,-57.4768313,49.5207556
1467,"(-57.2300747, 49.4055655)",02YL000-1467,-57.2300747,49.4055655
1468,"(-57.0339419, 49.6273639)",02YL000-1468,-57.0339419,49.6273639
1469,"(-57.461155, 49.7196333)",02YL000-1469,-57.461155,49.7196333
1470,"(-57.5753084, 49.6702026)",02YL000-1470,-57.5753084,49.6702026
1471,"(-57.0067287, 49.6492865)",02YL000-1471,-57.0067287,49.6492865
1472,"(-57.0704166, 49.4700645)",02YL000-1472,-57.0704166,49.4700645
1473,"(-57.6521785, 49.2140159)",02YL000-1473,-57.6521785,49.2140159
1474,"(-57.4437463, 49.5949724)",02YL000-1474,-57.4437463,49.5949724
1475,"(-57.5415087, 49.6751293)",02YL000-1475,-57.5415087,49.6751293
1476,"(-57.1938551, 49.4909355)",02YL000-1476,-57.1938551,49.4909355
1477,"(-57.5456801, 49.5130453)",02YL000-1477,-57.5456801,49.5130453
1478,"(-57.2406203, 49.6956311)",02YL000-1478,-57.2406203,49.6956311
1479,"(-57.4291575, 49.4486248)",02YL000-1479,-57.4291575,49.4486248
1480,"(-57.7105822, 49.1606852)",02YL000-1480,-57.7105822,49.1606852
1481,"(-57.2212394, 49.4124303)",02YL000-1481,-57.2212394,49.4124303
1482,"(-57.1833045, 49.6581929)",02YL000-1482,-57.1833045,49.6581929
1483,"(-57.6273436, 49.7292211)",02YL000-1483,-57.6273436,49.7292211
1484,"(-57.9604198, 48.9940183)",02YL000-1484,-57.9604198,48.9940183
1485,"(-57.3113602, 49.5577166)",02YL000-1485,-57.3113602,49.5577166
1486,"(-57.3458873, 49.6318706)",02YL000-1486,-57.3458873,49.6318706
1487,"(-57.189665, 49.5760684)",02YL000-1487,-57.189665,49.5760684
1488,"(-57.4900025, 49.6571805)",02YL000-1488,-57.4900025,49.6571805
1489,"(-57.1710877, 49.2947759)",02YL000-1489,-57.1710877,49.2947759
1490,"(-57.7598679, 49.2871858)",02YL000-1490,-57.7598679,49.2871858
1491,"(-57.8201862, 49.2830356)",02YL000-1491,-57.8201862,49.2830356
1492,"(-57.8796094, 48.9189833)",02YL000-1492,-57.8796094,48.9189833
1493,"(-57.8482617, 49.0189057)",02YL000-1493,-57.8482617,49.0189057
1494,"(-57.040386, 49.4972532)",02YL000-1494,-57.040386,49.4972532
1495,"(-57.2175021, 49.437573)",02YL000-1495,-57.2175021,49.437573
1496,"(-57.5745375, 49.5894296)",02YL000-1496,-57.5745375,49.5894296
1497,"(-57.6344234, 49.5808141)",02YL000-1497,-57.6344234,49.5808141
1498,"(-57.5645791, 49.5725094)",02YL000-1498,-57.5645791,49.5725094
1499,"(-57.6621868, 49.0446741)",02YL000-1499,-57.6621868,49.0446741
1500,"(-57.3222783, 49.2521479)",02YL000-1500,-57.3222783,49.2521479
